label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
K,0.0,0.0,0.0,-0.10487671481083186,-0.12233585522381728,-0.03393006027910465,-0.12195729603041319,-0.34415392679367435,-0.04741772948332026,-0.0627656894750478,-0.5179533405122568,-0.06694765474334452,-0.015261124355556599,-0.6473842746103621,-0.08333303489275018,-0.0660067505528594,-0.47399841194478287,-0.013789144345609313,-0.08829536676621771,-0.6935134918784134,-0.05857457159621502,-0.0997441759524916,-0.8287182026455284,-0.0796181831372014,-0.10355409441906203,-0.941220686228714,-0.08669688204639009,0.022918829191551433,-0.4640067980075731,-0.02894865412343737,0.054686524467099144,-0.7092147706870795,-0.08721862175776476,0.08415793887401468,-0.8709913649197979,-0.11893561179155587,0.11626069318873866,-1.0,-0.1257556540502181,0.10504939724125138,-0.4139438725778623,-0.04976905587252704,0.053318486558931684,-0.48212646968806194,-0.13106644767278391,-0.000630931989006804,-0.34669730771194224,-0.13115665357111722,-0.01991695904442504,-0.23471664622678703,-0.0988709259837029,0.17376178548599977,-0.3498196121703605,-0.07259223415677071,0.10573413520614879,-0.4169339988816985,-0.12097324349935755,0.05296077867912441,-0.3180752847462575,-0.09812633785826234,0.0337746941268081,-0.23138846500538418,-0.06262234408273896
K,0.0,0.0,0.0,-0.10743979249793273,-0.09880212082526364,-0.03791406798209668,-0.14658999420641114,-0.2975837257437808,-0.05752519553668327,-0.10713712570563373,-0.4678733741114587,-0.08267140728534975,-0.06928032321670655,-0.5971391831596713,-0.10469630177560041,-0.1137471878578667,-0.46384864455760605,-0.024973801988293902,-0.16574202411143812,-0.670048341668006,-0.07539939345062775,-0.18994915233069554,-0.7946595787208944,-0.10000241593210964,-0.20536006354478165,-0.9020299490022287,-0.10911085701108801,-0.02682629242150379,-0.4720922982441749,-0.040021562157285404,-0.03415338522135866,-0.7214757802948674,-0.1022282437641916,-0.02988602971118423,-0.8762576546935429,-0.1340298268018111,-0.019416291670407003,-1.0,-0.14020956209325747,0.05761352100863445,-0.4365872906097833,-0.0605056601601126,-0.006394349031568873,-0.4872796980649554,-0.1442310228222998,-0.03983815007617388,-0.337190272985863,-0.1422508479076308,-0.045529716431939635,-0.22096434846692703,-0.10897788326998281,0.1303675349349422,-0.3816499256906704,-0.08354625767431645,0.056111444703885224,-0.4199501156812181,-0.13198181277852336,0.01512888345915426,-0.3094492959537695,-0.10766965707152756,0.0027045347659014254,-0.21877508603165782,-0.07155050614979812
K,0.0,0.0,0.0,-0.11864813567919195,-0.09245163085140866,-0.03657026233743636,-0.17049819057195292,-0.2767169465519788,-0.06024317111736061,-0.15420845649458664,-0.4480814870918736,-0.09047304905534087,-0.12714715234182694,-0.5862114415397265,-0.11689512218228476,-0.13513956820451395,-0.46993877602122475,-0.013356875114091166,-0.20196085120420634,-0.6549961256898351,-0.06813740830784366,-0.2402169360994966,-0.7661167512398827,-0.09776797709746689,-0.2667496432946867,-0.8649578351462073,-0.11071420189061687,-0.05179256624059592,-0.49190024518536846,-0.03155128691845838,-0.08531769687939421,-0.7322383611610571,-0.09890024797618525,-0.10769795450666236,-0.8785052858547132,-0.13545811320486603,-0.11650175865884775,-1.0,-0.14472174042754044,0.03032437383314117,-0.466515645528072,-0.05584327195509834,-0.059110739569399086,-0.5036482608792536,-0.14403942880711393,-0.08263473996176919,-0.34442720742066507,-0.13949305849473634,-0.07282726779236454,-0.22862266378407883,-0.1035769584444955,0.0995374948914929,-0.41560539513484046,-0.08293210719939813,-0.0004193627753338879,-0.42952729740390205,-0.13571541943250087,-0.020487726603496917,-0.3029470486440144,-0.11112296860568656,-0.008397995144994307,-0.2103594206614101,-0.07334298135312037
K,0.0,0.0,0.0,-0.13270778883294793,-0.09857077785805507,-0.02617629273017972,-0.18753321519027716,-0.2620347818813344,-0.048174834964062066,-0.19561877638127592,-0.40598402589722987,-0.0785978302935798,-0.18572353147022141,-0.5249943950849683,-0.10419519787939469,-0.11643153869550342,-0.48300594644462325,-0.019066673977232492,-0.19729946433123205,-0.6637633035024738,-0.07566838409064733,-0.24569972963506403,-0.7689366251592851,-0.10594798486338515,-0.2843052126713337,-0.863571431787411,-0.12070639200538948,-0.042673460660873866,-0.5052187685265292,-0.04429255998641528,-0.10262655024789374,-0.7328958145429224,-0.10948875737229267,-0.14400989047130813,-0.8754530379724382,-0.14541241807696434,-0.17216319017280063,-1.0,-0.15673822499351356,0.018822316355020012,-0.4751264096164665,-0.07461443494590068,-0.12678635137959565,-0.46654569561240256,-0.15097890018059135,-0.13498403799397365,-0.3319246684230994,-0.15080296850213235,-0.10472113127012067,-0.2580888566043854,-0.12484410220462068,0.04715451767543113,-0.4110991584192279,-0.10796694089486772,-0.09596959822482726,-0.3801747279710837,-0.15314311884784154,-0.09744003066388937,-0.2777610912629885,-0.13627050737838173,-0.06371973352663532,-0.22708376311581308,-0.10844099221316054
K,0.0,0.0,0.0,0.045617890143261876,-0.22845720352321755,0.05220315064180185,0.018286165754177186,-0.4367746634487782,0.07045235902888668,-0.05674787514428033,-0.55582139484356,0.07350586311194277,-0.1371667973162316,-0.5890532124361926,0.07406274659516304,-0.010758405293467728,-0.5838069020004815,0.03260457785970681,-0.1384972008073526,-0.7790040182456747,0.028432908960681434,-0.20211423915660048,-0.8740757109085185,0.031009799958823536,-0.2517140811426385,-0.9478210738776996,0.03876338034842671,-0.0995687947114702,-0.5494675052928505,-0.002382139380943518,-0.24828307954398157,-0.7704705236064218,-0.005990927422341942,-0.32660763775299206,-0.9047532574948615,-0.011654839710705078,-0.38605520612797894,-1.0,-0.010464291692360645,-0.18292356691829567,-0.4769087284196752,-0.03100207924999562,-0.29428112905913795,-0.5226327841936659,-0.039241782109677985,-0.2736093845479628,-0.44543345822197256,-0.04536938687108308,-0.24118275919536328,-0.37874033244656224,-0.03821550148675732,-0.25983525809975866,-0.380796118782058,-0.05458320954361766,-0.30601570263747524,-0.4134683447420237,-0.04389382348341187,-0.27955879539043643,-0.3492281388300794,-0.025713399006061566,-0.25029800445648753,-0.2887158279376092,-0.005509403405454199
K,0.0,0.0,0.0,0.09513009560479167,-0.21047404646655682,0.012736193107472964,0.08212824123053823,-0.40683918523524,0.019069553540608575,0.007528921582562237,-0.5198087424675678,0.024883265632423334,-0.07659708453505758,-0.5530316444633805,0.030293732594981596,0.019566314115220997,-0.5144989507710044,-0.028273638712210118,-0.018039706190765028,-0.7702345475757222,-0.033154389450083935,-0.034727704497476905,-0.9042015853113192,-0.02430956661400671,-0.050687104855200005,-1.0,-0.009533518045738215,-0.09555330347017892,-0.48467792305973695,-0.03184907160408068,-0.16299074045850068,-0.7526470470377219,-0.033017784469930866,-0.19826837543549483,-0.9036839633901793,-0.02915025809307539,-0.22679083884548162,-0.99596017439315,-0.019261040415133723,-0.18507181347709842,-0.4243019039559033,-0.028066103674263543,-0.18213847037128242,-0.534673875927601,-0.022503312704585526,-0.13062704061939273,-0.5054830363514664,-0.018457721789615144,-0.09590584349939818,-0.44527061500082943,-0.005421763441568858,-0.2486283989488188,-0.3530180360529262,-0.021995747963885683,-0.21779644443744237,-0.42894874230088764,0.005377363276935349,-0.17055590927528477,-0.40270003649839614,0.031765773447840776,-0.13784457848119863,-0.3467823701215932,0.05753069997326995
K,0.0,0.0,0.0,0.07950597276177009,-0.19909350662419134,-0.01365838339287406,0.06472911387041848,-0.40975672018451875,-0.02782202296430755,-0.015354036082842776,-0.5693709467707895,-0.03561963160872498,-0.0889900458383978,-0.6615209026801295,-0.04139766294089845,0.022939536213923115,-0.4817943442143256,-0.08567584389002604,-0.009222124242977933,-0.7501449828006705,-0.12023044878210323,-0.0239715489459287,-0.8920186637219931,-0.12757917015296527,-0.03727183414497221,-1.0,-0.12355446084679071,-0.09202274177702573,-0.4508786619742553,-0.08372381267436843,-0.16084797063800377,-0.7240900243888876,-0.11422797546820686,-0.20257187571994884,-0.8754341672161449,-0.1173550624923124,-0.24014214934684916,-0.9756595724397626,-0.11262255906965907,-0.18266339363028988,-0.40120954053030605,-0.07539280965819656,-0.1882715137263625,-0.5564621548548716,-0.0939700053863015,-0.1398652123369109,-0.5423315352817962,-0.08252862477930685,-0.10706536274829132,-0.48628677200759474,-0.0637199861876658,-0.2432173206119201,-0.3432379227340976,-0.06716620749894586,-0.21818823136871707,-0.4415584525634813,-0.06378955807133001,-0.1745255553701894,-0.4298795384912785,-0.04353809897501641,-0.1483673215387508,-0.3845199149434236,-0.020910239371329218
K,0.0,0.0,0.0,0.07616221046194678,-0.18219198516174603,-0.029689348454377772,0.05173604270468879,-0.3931622315627529,-0.056812244275728736,-0.02503610640405286,-0.5653913980161481,-0.07268685336240437,-0.07192909627754622,-0.6831637712948395,-0.08390627991352775,0.03365996406177564,-0.4405170366027953,-0.13635294057516964,-0.024184135244049623,-0.7375947629888518,-0.1832721889393871,-0.04249744126611522,-0.8846867585338658,-0.19010834086686218,-0.0636949767755336,-1.0,-0.18483550274368069,-0.07721620617117099,-0.4066550479917987,-0.1298357033057978,-0.17858776901177403,-0.7207810766299798,-0.18253503175697566,-0.22624994594224188,-0.8835087172443935,-0.18820612147990118,-0.2706613974541564,-0.9935639407698285,-0.18111507547116043,-0.1688539776168499,-0.3593546663179114,-0.11483925858270201,-0.19753305462163018,-0.5296239648331041,-0.15586674666544725,-0.14801902080978208,-0.5003267491158031,-0.13855546778319663,-0.11377053228559127,-0.43618740189953215,-0.10940185114681973,-0.23338447319121697,-0.3093570375471086,-0.09982671404903296,-0.20468199727277306,-0.4177660848206442,-0.11072752626293163,-0.1564394437158979,-0.39462508150447495,-0.08716199327014998,-0.1269757718873334,-0.34258171913907876,-0.059266486080938215
K,0.0,0.0,0.0,0.07863035186435721,-0.18619022054411638,-0.03397023665743074,0.05856720082747845,-0.4025309731220916,-0.06514130056508609,-0.02027371938323266,-0.5669311009988316,-0.0862455252452969,-0.08714858230291474,-0.6621287583800145,-0.10291024701172631,0.03404815536937387,-0.41182172009788887,-0.139952769164122,-0.01787040670081039,-0.7102863989070778,-0.1957942617054386,-0.03806885357810453,-0.8642791294864468,-0.21068021088092345,-0.05800298148339614,-0.9813953619158323,-0.2103331029674038,-0.07747022518159492,-0.3670601025003883,-0.13908075448684853,-0.17561259490716608,-0.6947133177395234,-0.195083999099565,-0.225680058972115,-0.8753117428137468,-0.20104445140080557,-0.2738503530669869,-1.0,-0.1949597210559061,-0.17200600363124952,-0.31673578182393936,-0.13138028790546186,-0.1983235861206151,-0.5400635749854754,-0.17819295962086604,-0.14162889702850967,-0.5211458422106583,-0.15457272304024508,-0.10720427097929097,-0.4591456311015612,-0.12004991017158824,-0.23869766019308697,-0.27242525851130883,-0.12462578366792261,-0.2153936276199915,-0.4446806563935558,-0.14344048990399016,-0.16532989473529386,-0.43252209183159207,-0.113608270805625,-0.13994402580722193,-0.3768864090299321,-0.0803169569608049
K,0.0,0.0,0.0,0.09076827018545816,-0.16664504099557045,-0.04044101504884332,0.08678347019398391,-0.3857131258228421,-0.07330781092202804,0.019829074064938758,-0.5542967864618977,-0.09619856088821618,-0.042670836667367255,-0.6525234411471003,-0.1128518406052667,0.0640051013877748,-0.4188414932062616,-0.13178449535397294,0.005238283216893469,-0.7216258651962236,-0.18014264547246,-0.019630103241796135,-0.8704709829455307,-0.18971341948214618,-0.037736777751568175,-0.9930975472313995,-0.18827629200996668,-0.05084105549242422,-0.37677185385763334,-0.12930439161227772,-0.15832221561427653,-0.6929961501178279,-0.19245691785505706,-0.2093346101451828,-0.8670168450610575,-0.20531305887362286,-0.25205637059859454,-1.0,-0.2031177328092251,-0.1476631585470054,-0.32756805027380737,-0.1204143043694497,-0.16975858829376972,-0.5496469558837408,-0.17974848053630482,-0.11552107558067673,-0.49593164544695756,-0.15709911041464694,-0.0886955017981535,-0.4202015483248052,-0.11936080824553537,-0.21665780215576264,-0.28316943052265164,-0.11234098905958423,-0.18915489257827842,-0.44839607652828767,-0.1409948064153554,-0.14372120704864305,-0.4103289259080337,-0.11199138243621798,-0.12729056782713205,-0.3496214006029772,-0.07704722775623415
K,0.0,0.0,0.0,0.0858022530606105,-0.18398851910684286,-0.016875899552983742,0.07575293906593236,-0.395914189812441,-0.03260607836071014,-0.0038296454491113605,-0.548835886801663,-0.04244813075676835,-0.07581956711441694,-0.6304375294384837,-0.049309016146797044,0.035381015429936505,-0.4605074198701253,-0.08982330221122549,-0.0021800306173816925,-0.737967156502384,-0.12558820334873366,-0.012931275993973911,-0.8791736209012949,-0.13043656231239906,-0.02468965921274885,-0.9882634094789757,-0.12390348107873236,-0.07888163135896382,-0.4342146658986507,-0.09066547992888224,-0.16306225771587854,-0.734206856395741,-0.12863918103382635,-0.20076715730670297,-0.8930689928007469,-0.13321317482394007,-0.23387586281556547,-1.0,-0.12511043513401918,-0.17271348814191925,-0.3877794811587998,-0.08509048938098936,-0.17533986146909195,-0.549076639048634,-0.12032485924785119,-0.1209879493989862,-0.5147873236496584,-0.11193308099686573,-0.08702536142863145,-0.4486974080656568,-0.08826492052500437,-0.23551221725265384,-0.33608959331293514,-0.07864151518935851,-0.19605754337385417,-0.435063657230972,-0.08819617978044733,-0.14447123877465476,-0.4043839951601733,-0.06780344547674658,-0.11612323232553791,-0.34646041753178514,-0.04120215975649059
K,0.0,0.0,0.0,0.08929219070754238,-0.2047367817992434,0.015360756593209965,0.07673853662337002,-0.3837838235534835,0.010339595992467872,0.0030042123649739886,-0.5050032278429357,0.006921167934439589,-0.07713834542236891,-0.5491545526786876,0.00158960277417472,0.018300634657970417,-0.4741096996637443,-0.06481699477716178,0.0010418983081471852,-0.7482522623560168,-0.08426016435181484,-0.007060475101750199,-0.889666060413562,-0.08302289585237368,-0.013849011779302577,-0.9926337082391582,-0.07301030900446341,-0.09629939599213637,-0.4511898760427324,-0.07087432621825691,-0.15316361402287443,-0.7458926489990721,-0.07951502278442404,-0.1807191664859162,-0.9025229646238795,-0.07266528142535587,-0.2031780978238025,-1.0,-0.06427711031334958,-0.18853500075085347,-0.401999705590154,-0.06692123810592993,-0.22942779832366617,-0.5834806190545908,-0.060236581849387044,-0.20249391717433163,-0.5904471020164337,-0.04677647823331893,-0.17727225570470406,-0.5402631700069713,-0.03370980985943257,-0.24963799052789648,-0.34008808683276776,-0.06005134946323174,-0.25265115724115045,-0.4460787112308801,-0.03559139932583383,-0.216258974809251,-0.4441346480750062,-0.006891551910495054,-0.18689127898378527,-0.4014221786431265,0.017761247334271257
K,0.0,0.0,0.0,0.08631662709468738,-0.2077615350040432,0.02300884867651828,0.07630704931678346,-0.3928733798151427,0.029761698546010736,-0.004330383797454767,-0.5143234481651795,0.03374836070976287,-0.08389702547038706,-0.5640413268731497,0.03828916953917367,0.024819913521335068,-0.53491270340522,-0.024489875243259573,-0.008786553336508724,-0.7789898076136109,-0.03192919878173246,-0.015717412204132582,-0.9099185734064946,-0.02351164719087181,-0.022869008921885894,-1.0,-0.00915946081375145,-0.09568669726119931,-0.5046482669434039,-0.033843849269600525,-0.19998320276558337,-0.7591685549579192,-0.040880013379870885,-0.2538215643463089,-0.8935592023816465,-0.03767299704475393,-0.29760409769952717,-0.9738146338744743,-0.026441497466490948,-0.18738876025057036,-0.4357899267165819,-0.03428843736064515,-0.1975709547692535,-0.5022013149834943,-0.03299920003055911,-0.1431890697738024,-0.46705535965949346,-0.02809225591903476,-0.10634120111321026,-0.4105376972771967,-0.012743793049824582,-0.2548702949037036,-0.3492297268217517,-0.031536352171703357,-0.225926608728679,-0.3919010237798267,-0.006440400429370865,-0.17560876428603497,-0.36166871106124976,0.019313715126893678,-0.1409531798377454,-0.3103277447480905,0.04619910914137594
K,0.0,0.0,0.0,0.09188305479662293,-0.20263241334010695,0.021450145957515893,0.08118518238867764,-0.38692514785849685,0.03191670734365288,0.009403606163344553,-0.5187894301863596,0.041570118382203744,-0.06623053915723051,-0.5799076039988477,0.05261525974748365,0.03980326934224957,-0.5385172102393394,-0.022478560705698303,0.006580486207488032,-0.7811572507497908,-0.02347653203705809,0.0009166009411402948,-0.910841579458947,-0.011556499749820717,-0.0027986353164796943,-1.0,0.004561699239784391,-0.0815911623309705,-0.5072118889748815,-0.02732040241701866,-0.19079689430815575,-0.7672842404003115,-0.03513130373421019,-0.244521459350164,-0.908718870653532,-0.03424895264869259,-0.28394692660325827,-0.9905753288396497,-0.0244890496721538,-0.17536090221655748,-0.43712850715101936,-0.022519271548125833,-0.20313674219699165,-0.5295913965080801,-0.025162982104260902,-0.15468670194096165,-0.49052458134686305,-0.02452773865102944,-0.11777877540144549,-0.4306147723626145,-0.010921123785447372,-0.24145677585721542,-0.3512097190066185,-0.013260568455702202,-0.2244342748839852,-0.4052303566851136,0.004933067592409978,-0.17378513101197066,-0.37117304402611734,0.026398212447263942,-0.13486426618715072,-0.31915768463401484,0.0514714791399746
K,0.0,0.0,0.0,0.023004508531657558,-0.220815109917722,0.02382409304792056,-0.011705703590285775,-0.44031422038455437,0.027009156433875622,-0.09504855037624944,-0.5555116889071926,0.01994773285231451,-0.16775417427658387,-0.6000335657589785,0.01173255600922754,0.027767656004908197,-0.5485837324758992,-0.0022008222377831238,-0.09243669363350288,-0.7389406535616914,-0.02722471145410883,-0.14286603591968794,-0.839514441488684,-0.0352239409489347,-0.17528504365610198,-0.92986702998255,-0.03668843601711354,-0.035698124190469395,-0.5191344089651804,-0.0376450745111181,-0.19719362948119948,-0.7454245362183394,-0.06848845678787015,-0.2836138331752039,-0.8865344867896163,-0.09240247589277559,-0.34381536696681864,-1.0,-0.10438643529916047,-0.1058848967535233,-0.4501600862300698,-0.07005467018160834,-0.24431790031645495,-0.5059867160433446,-0.11899790724556016,-0.2750475351573613,-0.44956298611968676,-0.14460075429242564,-0.27462150821648007,-0.4066956051363587,-0.14648440101544843,-0.1830577541262869,-0.36540891049912744,-0.09794925811865854,-0.262390621486317,-0.3908510258205581,-0.12976079895394577,-0.2587552321454799,-0.3404492607185519,-0.13344307964655755,-0.2418441998591536,-0.2933439154018506,-0.12690015613113437
K,0.0,0.0,0.0,0.062181043001731516,-0.2155247164625337,0.05769500472210182,0.049351202718469066,-0.41723210241473196,0.07433771223184561,0.005486198942896544,-0.5577317230098441,0.07805002543765134,-0.0477929351811017,-0.6296958549998231,0.08333558713098957,0.00026534891392419494,-0.5841357165181049,0.008441374713072566,-0.11264622793087967,-0.7868395466243056,0.005653154178669518,-0.16311667151552603,-0.884611170038057,0.017103133141382666,-0.19853030527632173,-0.9547509749476231,0.03073712911090748,-0.10542183015708173,-0.5387444235156272,-0.026576910529264045,-0.26320025571278305,-0.7702635538647635,-0.045578460358080594,-0.3528898230661401,-0.9107187601397893,-0.051099560073701034,-0.4216757373736484,-1.0,-0.04550236086204455,-0.1987825786144125,-0.44828531588672516,-0.04965742710049559,-0.2683918278219544,-0.4888999020610945,-0.0541346348439653,-0.22492420785105896,-0.42829133917915796,-0.03754669463232005,-0.18320352744925789,-0.37288401296244367,-0.013682836035576634,-0.27446820425015905,-0.33196271925928567,-0.06757235616052229,-0.2803995412746896,-0.3521239780620263,-0.0411182233263159,-0.23691216581421967,-0.2990003295897865,-0.0038887098111981895,-0.20010484622056876,-0.24875401843002415,0.030432100443418094
K,0.0,0.0,0.0,0.0645870671401349,-0.23403835348991017,0.04782870084164911,0.03621995913302633,-0.43266725190462113,0.058793626882653195,-0.04820830341448364,-0.5861300740861587,0.06203209273638158,-0.13006080248980012,-0.6669146729871119,0.06489970475525828,-0.02120954680594182,-0.5516933306837197,-0.009797538152514152,-0.10487610108431451,-0.7820324160236826,-0.02064668266755043,-0.14599613198252884,-0.9085442093516896,-0.015548695083308441,-0.1721839172685092,-1.0,-0.005612585337741431,-0.13147935147125978,-0.5079253105357985,-0.035786992504788104,-0.27409615814267874,-0.7592243565614415,-0.057658307162796046,-0.36064773839529674,-0.9012947305020607,-0.056456602394139146,-0.4173382985329022,-0.9779890274224989,-0.04808821641798207,-0.2284271715511073,-0.4302643096320417,-0.05114981422573614,-0.34081194990841945,-0.588205263523626,-0.052867804805812595,-0.358247265950599,-0.5860988341010605,-0.02987107051904115,-0.35325821362956494,-0.5442427277419946,-0.005960160419007113,-0.30293320096835946,-0.3262364942969338,-0.061594607865275174,-0.3768177682888919,-0.43689346117073447,-0.03544518835159229,-0.3926718604699442,-0.4459765535901585,0.0014199757674691648,-0.3961882278524359,-0.4267500783169071,0.03376642706870466
K,0.0,0.0,0.0,0.057922414771923204,-0.22422497603620606,0.018351953612818862,0.025520475659125564,-0.42670417393244586,0.015031678958282458,-0.06370803235232586,-0.5837415925497259,0.010647964559006231,-0.14771514156171298,-0.667688532497438,0.005723128840223374,-0.03197336507349854,-0.5255501314520235,-0.045895161017079814,-0.09928152491604508,-0.7669562026492817,-0.07108388929553101,-0.13223956787386307,-0.9009506413469311,-0.07633184306231483,-0.1568980792744537,-1.0,-0.07277491274762234,-0.13939542163379207,-0.47123721262992385,-0.06030160461060716,-0.26837588714199373,-0.7266000454832117,-0.08973199781343345,-0.3492851370509976,-0.872949767045335,-0.09515607202324512,-0.411500681423486,-0.9587442727868483,-0.09224359441600775,-0.2299306318346459,-0.3896240747244172,-0.06589761397009415,-0.32766570116553534,-0.560749149531897,-0.07946783595178594,-0.34252486979655467,-0.5844620402882028,-0.06446913417617915,-0.34551624533778935,-0.5610559335963583,-0.04539582047086827,-0.29497690245869945,-0.29018948765147956,-0.06814910386855258,-0.3584666892873182,-0.40897429815888,-0.05810552139862946,-0.36613516932270196,-0.432259802427104,-0.029769260779035172,-0.36873366333622326,-0.42260751808327124,-0.0023528498083644537
K,0.0,0.0,0.0,0.06002695248368611,-0.2348898595317149,0.001626286833333193,0.018568610424925264,-0.4385079155469973,0.0011213132712981216,-0.07233480731135819,-0.575801142215558,0.0033762176863306645,-0.14845559772282588,-0.6482219653542144,0.00850037301066534,-0.04946045173042035,-0.5371382823765151,-0.04620442756192858,-0.1027019971047986,-0.7752170966782514,-0.064337144579314,-0.11884858969105778,-0.9058274018118394,-0.06374279419149327,-0.1323456117227542,-1.0,-0.05455645904410738,-0.15632305434546878,-0.4778940288867783,-0.04669587821917764,-0.26958132294658443,-0.7281861899755727,-0.07035493521936376,-0.3371871898050207,-0.8711605786825759,-0.0742557481622174,-0.39220154904404375,-0.9587225034838983,-0.0676404265752878,-0.23826133255307907,-0.39253570477103483,-0.039769456942734926,-0.2665884611022211,-0.5381538738871582,-0.05443889898694963,-0.21706624782041234,-0.5345454552472904,-0.04498288379463735,-0.17585128487509144,-0.48506094224580826,-0.024034857330327262,-0.2900205363591861,-0.30176153594802146,-0.030708124601961193,-0.283667781784344,-0.41005025138559786,-0.017855907642123376,-0.23921130241537203,-0.4078713553205743,0.011025653469226845,-0.20237909356045114,-0.36603459508966074,0.041479279277603524
K,0.0,0.0,0.0,0.05918619776809147,-0.2373069738176199,0.01477034259306429,0.014464045277162874,-0.43796852637309974,0.023718891697660144,-0.07907789510747132,-0.566291204402526,0.032996166232842204,-0.15772844786834153,-0.63130540241839,0.04553582817009708,-0.053591755696322206,-0.5475183954775,-0.01817448136620974,-0.11098212451871824,-0.7891148327698683,-0.020970410561959786,-0.12788933698037055,-0.9132191189079754,-0.01038657115602694,-0.14461971812618793,-1.0,0.005033132727317859,-0.16449687513244418,-0.4897945770425745,-0.0204221915082551,-0.2729390707879491,-0.7441143926476773,-0.029089142895944067,-0.3324350493751895,-0.8827071752957785,-0.02749131595850988,-0.3822540124473076,-0.9633163696113558,-0.017017231005146533,-0.2460456488216136,-0.40519787567689164,-0.014996951967677464,-0.25662423019368635,-0.5332590885232433,-0.01535594191170044,-0.1996868286098985,-0.5230788992380996,-0.008338629623814885,-0.15905057492998798,-0.4752792819813975,0.009335159551135315,-0.29551264454753806,-0.3143664359557009,-0.0067291944635941075,-0.26562606566623087,-0.4139962768922809,0.018705722671177826,-0.21476098104866448,-0.4062010934591322,0.047074735786819116,-0.17615104993593778,-0.36351628289098337,0.07570999430155344
K,0.0,0.0,0.0,0.014674915952269255,-0.202794816358897,0.024348149487290572,-0.011987496147082773,-0.40009039456249845,0.047586918936370154,-0.06004054647201293,-0.5060415862536524,0.06927063428654016,-0.09937477522641532,-0.5685688185151813,0.09266993793741257,-0.07153186205923415,-0.5260269578586435,0.01971793412166712,-0.03716419380650744,-0.767515247656877,0.039480704779263145,-0.00786499519401386,-0.9020092228412949,0.057694742467524374,0.006665731535731522,-1.0,0.07495976335086585,-0.11928856626371862,-0.5214679054003041,0.02076077391876641,-0.12377128325131019,-0.757337955955847,0.04472724232632303,-0.14318825117428435,-0.8771689667010926,0.05776806194824013,-0.16747501089611738,-0.9439907117466603,0.0692049491560923,-0.14648641900090106,-0.484742704806044,0.02701146948397756,-0.12090336989618183,-0.6134180922647815,0.04784378410074876,-0.08246608292306766,-0.583073200511756,0.049832935950055855,-0.059371647271267154,-0.5186094375958491,0.05651984768742482,-0.15038479695567974,-0.4432219917093767,0.03630283519687279,-0.12604219925061444,-0.5369868809011801,0.06094037745045138,-0.09800684102039449,-0.5157391467891906,0.0756942593308202,-0.07680993296679028,-0.4641932988894153,0.09199677378138826
K,0.0,0.0,0.0,0.03331196732225108,-0.2048152881974648,0.02239303928770425,0.013707206206077729,-0.4240472753615275,0.006167391341303679,-0.07868122889606703,-0.5633900714902308,-0.020683677391971696,-0.16066177136650014,-0.6369893878459207,-0.046743747337802226,0.08959550109377476,-0.520583072658642,-0.02449752791290856,-0.05377447341756067,-0.7372527970804775,-0.060490695855496934,-0.1344711414680848,-0.8260211732746925,-0.07632898384729687,-0.1847000648380185,-0.9167568895816965,-0.0882190717320286,0.04858500784767123,-0.5119271589133648,-0.06621264381182351,-0.12043400390457049,-0.7476983268933353,-0.10492584963974326,-0.2031181702869382,-0.8705259917269649,-0.12496949856317953,-0.2569714904094083,-1.0,-0.14003959334763585,-0.013718816319583813,-0.46620972151803125,-0.1035501947208954,-0.214516750076614,-0.5293882592918545,-0.13774051975814344,-0.19491938881300497,-0.4225377054384068,-0.1335703918529677,-0.1336335547080031,-0.38426451972277603,-0.12842237502621331,-0.09381354463910026,-0.40744634405180713,-0.14025328003838863,-0.23735869152234615,-0.40531174175433154,-0.16851175408161959,-0.21397719875774338,-0.3178398707628508,-0.16359911316865128,-0.1605255120123848,-0.28268508498475503,-0.15740349092142833
K,0.0,0.0,0.0,-0.11808196414110361,-0.10336076137727161,-0.0318125312204469,-0.15790099635352278,-0.29687639788261944,-0.05092977212749769,-0.12002209591031934,-0.45906353940948297,-0.07922687782906886,-0.06852716438388026,-0.5841447988061538,-0.10385723652147798,-0.0934844336493555,-0.4607900096693118,0.002169713869789661,-0.15820280577435275,-0.6502290246997846,-0.04684071370956963,-0.1976293728903042,-0.7647115948922611,-0.07344818977468448,-0.22427142083587165,-0.8600709584417706,-0.08563503820660774,-0.012282778249132957,-0.4802577831126281,-0.01841561799291238,-0.02568452088193302,-0.7267984634678003,-0.08238544601608638,-0.036713918586563914,-0.8773037497406815,-0.1199636263485319,-0.037435402345373923,-1.0,-0.13036988383459985,0.06285334789341225,-0.4571246615223646,-0.045819943967650545,-0.02865471679411438,-0.5423654473227517,-0.1366823338242961,-0.06184309508758461,-0.3924345017445575,-0.1370390632809896,-0.05942498346286249,-0.2845333079046044,-0.10377982497549339,0.1255695210853754,-0.4115990864967368,-0.07527298006447106,0.027127864564182244,-0.47782136480928483,-0.13184763090689489,-0.0031215394813304165,-0.35956335562171454,-0.1106036394315377,0.0026646248450593567,-0.2656815667357117,-0.07524180542082591
